,CustomerID,SalesOrderID,Name,LineTotal,OrderQty
74056,20473,75044,Water Bottle - 30 oz.,4.99,1
66055,20471,72151,Hydration Pack - 70 oz.,54.99,1
91607,20472,61005,Patch Kit/8 Patches,2.29,1
47276,20472,61005,"Road-250 Black, 44",2443.35,1
105610,20472,61005,Road Tire Tube,3.99,1
103758,20473,75044,Mountain Bottle Cage,9.99,1
70897,20457,58794,Water Bottle - 30 oz.,4.99,1
13456,20457,58794,"Long-Sleeve Logo Jersey, L",49.99,1
53724,20437,62015,"Road-550-W Yellow, 42",1120.49,1
30919,20444,46318,"Road-150 Red, 48",3578.27,1
100844,20444,62671,Road Bottle Cage,8.99,1
121061,20444,62671,"Long-Sleeve Logo Jersey, S",49.99,1
104227,20445,62672,HL Road Tire,32.6,1
59220,20445,62672,"Road-250 Red, 58",2443.35,1
31282,20445,46262,"Road-150 Red, 52",3578.27,1
66851,20446,62382,Bike Wash - Dissolver,7.95,1
23338,20446,46117,"Road-150 Red, 62",3578.27,1
103149,20443,67716,Mountain Bottle Cage,9.99,1
56335,20443,67716,"Half-Finger Gloves, S",24.49,1
72676,20443,67716,Water Bottle - 30 oz.,4.99,1
69839,20439,53259,Water Bottle - 30 oz.,4.99,1
27352,20437,62015,"Sport-100 Helmet, Red",34.99,1
102137,20438,56043,Mountain Bottle Cage,9.99,1
70404,20438,56043,Water Bottle - 30 oz.,4.99,1
65384,20438,56043,Hydration Pack - 70 oz.,54.99,1
101921,20439,53259,Mountain Bottle Cage,9.99,1
102344,20440,58659,Mountain Bottle Cage,9.99,1
59668,20442,58056,"Road-250 Black, 58",2443.35,1
110439,20441,64919,Mountain Tire Tube,4.99,1
9485,20441,64919,"Sport-100 Helmet, Blue",34.99,1
105329,20442,58056,Road Tire Tube,3.99,1
91197,20442,58056,Patch Kit/8 Patches,2.29,1
59218,20446,62382,"Road-250 Red, 58",2443.35,1
30490,20447,46124,"Road-150 Red, 44",3578.27,1
59715,20447,62860,"Road-250 Black, 58",2443.35,1
91633,20454,61271,Patch Kit/8 Patches,2.29,1
59705,20452,61956,"Road-250 Black, 58",2443.35,1
21168,20452,46300,"Road-150 Red, 56",3578.27,1
9211,20452,61956,"Sport-100 Helmet, Blue",34.99,1
114190,20453,52069,LL Road Tire,21.49,1
114600,20454,61271,LL Road Tire,21.49,1
93465,20455,74811,Patch Kit/8 Patches,2.29,1
115181,20455,74811,LL Road Tire,21.49,1
66877,20456,62930,Bike Wash - Dissolver,7.95,1
21154,20456,46216,"Road-150 Red, 56",3578.27,1
59223,20456,62930,"Road-250 Red, 58",2443.35,1
50302,20451,62273,"Road-250 Black, 52",2443.35,1
100857,20447,62860,Road Bottle Cage,8.99,1
71486,20448,61773,Water Bottle - 30 oz.,4.99,1
100772,20448,61773,Road Bottle Cage,8.99,1
59703,20448,61773,"Road-250 Black, 58",2443.35,1
104210,20451,62273,HL Road Tire,32.6,1
102617,20449,61877,Mountain Bottle Cage,9.99,1
59704,20450,61907,"Road-250 Black, 58",2443.35,1
31284,20450,46275,"Road-150 Red, 52",3578.27,1
30912,20451,46255,"Road-150 Red, 48",3578.27,1
101852,20391,52430,Mountain Bottle Cage,9.99,1
69687,20391,52430,Water Bottle - 30 oz.,4.99,1
110600,20280,66333,Mountain Tire Tube,4.99,1
100287,20323,54800,Road Bottle Cage,8.99,1
63693,20317,55144,"Short-Sleeve Classic Jersey, XL",53.99,1
2653,20318,69303,"Long-Sleeve Logo Jersey, M",49.99,1
53824,20318,69303,"Road-550-W Yellow, 42",1120.49,1
38110,20318,47112,"Mountain-200 Silver, 46",2071.4196,1
27156,20319,60175,"Sport-100 Helmet, Red",34.99,1
51881,20319,60175,"Road-550-W Yellow, 48",1120.49,1
8990,20320,59701,"Sport-100 Helmet, Blue",34.99,1
53691,20320,59701,"Road-550-W Yellow, 42",1120.49,1
60111,20321,59896,"Road-550-W Yellow, 44",1120.49,1
27118,20321,59896,"Sport-100 Helmet, Red",34.99,1
75657,20322,73889,"Women's Mountain Shorts, S",69.99,1
70210,20317,55144,Water Bottle - 30 oz.,4.99,1
15422,20316,53354,"Sport-100 Helmet, Black",34.99,1
69859,20316,53354,Water Bottle - 30 oz.,4.99,1
54626,20313,72149,"Half-Finger Gloves, L",24.49,1
60129,20310,60514,"Road-550-W Yellow, 44",1120.49,1
105558,20310,60514,Road Tire Tube,3.99,1
121226,20311,70964,"Long-Sleeve Logo Jersey, S",49.99,1
88860,20311,70964,"Women's Mountain Shorts, M",69.99,1
109481,20312,57556,Mountain Tire Tube,4.99,1
88897,20313,72149,"Women's Mountain Shorts, M",69.99,1
75986,20315,60207,"Women's Mountain Shorts, L",69.99,1
67275,20314,71288,Bike Wash - Dissolver,7.95,1
65999,20314,71288,Hydration Pack - 70 oz.,54.99,1
73355,20314,71288,Water Bottle - 30 oz.,4.99,1
5869,20315,60207,AWC Logo Cap,8.99,1
63903,20315,60207,"Short-Sleeve Classic Jersey, XL",53.99,1
52720,20323,54800,"Road-250 Black, 48",2443.35,1
26604,20323,54800,"Sport-100 Helmet, Red",34.99,1
102911,20390,64915,Mountain Bottle Cage,9.99,1
75420,20328,64482,"Women's Mountain Shorts, S",69.99,1
75533,20329,68975,"Women's Mountain Shorts, S",69.99,1
10477,20330,74234,"Sport-100 Helmet, Blue",34.99,1
103696,20330,74234,Mountain Bottle Cage,9.99,1
118157,20330,74234,Fender Set - Mountain,21.98,1
64666,20331,58862,"Classic Vest, S",63.5,1
75933,20331,58862,"Women's Mountain Shorts, L",69.99,1
88729,20332,66168,"Women's Mountain Shorts, M",69.99,1
88085,20332,66168,"Racing Socks, L",8.99,1
88855,20333,70837,"Women's Mountain Shorts, M",69.99,1
121095,20328,64482,"Long-Sleeve Logo Jersey, S",49.99,1
75272,20327,58216,"Women's Mountain Shorts, S",69.99,1
68981,20324,55219,"Classic Vest, M",63.5,1
47197,20324,55219,"Road-250 Black, 44",2443.35,1
105031,20324,55219,Road Tire Tube,3.99,1
6917,20325,69749,AWC Logo Cap,8.99,1
75573,20325,69749,"Women's Mountain Shorts, S",69.99,1
120965,20326,56926,"Long-Sleeve Logo Jersey, S",49.99,1
75220,20326,56926,"Women's Mountain Shorts, S",69.99,1
85035,20326,56926,"Racing Socks, M",8.99,1
115566,20310,60514,ML Road Tire,24.99,1
73937,20309,74337,Water Bottle - 30 oz.,4.99,1
69365,20309,74337,"Classic Vest, M",63.5,1
75164,20308,54619,"Women's Mountain Shorts, S",69.99,1
75476,20287,66167,"Women's Mountain Shorts, S",69.99,1
43856,20287,66167,"Half-Finger Gloves, M",24.49,1
56400,20288,70397,"Half-Finger Gloves, S",24.49,1
76281,20288,70397,"Women's Mountain Shorts, L",69.99,1
76103,20289,64750,"Women's Mountain Shorts, L",69.99,1
88443,20290,55939,"Women's Mountain Shorts, M",69.99,1
62991,20290,55939,"Short-Sleeve Classic Jersey, S",53.99,1
115580,20291,60756,ML Road Tire,24.99,1
51885,20291,60756,"Road-550-W Yellow, 48",1120.49,1
91571,20291,60756,Patch Kit/8 Patches,2.29,1
88835,20292,69682,"Women's Mountain Shorts, M",69.99,1
13731,20287,66167,"Long-Sleeve Logo Jersey, L",49.99,1
87853,20286,56723,"Racing Socks, L",8.99,1
30496,20283,46173,"Road-150 Red, 44",3578.27,1
54363,20281,60444,"Half-Finger Gloves, L",24.49,1
16213,20281,60444,"Sport-100 Helmet, Black",34.99,1
91675,20282,61539,Patch Kit/8 Patches,2.29,1
118776,20282,61539,ML Mountain Tire,29.99,1
110002,20282,61539,Mountain Tire Tube,4.99,1
95634,20283,64595,"Road-350-W Yellow, 44",1700.99,1
9452,20283,64595,"Sport-100 Helmet, Blue",34.99,1
75213,20286,56723,"Women's Mountain Shorts, S",69.99,1
30499,20284,46208,"Road-150 Red, 44",3578.27,1
9504,20284,65139,"Sport-100 Helmet, Blue",34.99,1
101029,20284,65139,Road Bottle Cage,8.99,1
75645,20285,72982,"Women's Mountain Shorts, S",69.99,1
2680,20292,69682,"Long-Sleeve Logo Jersey, M",49.99,1
88734,20293,66390,"Women's Mountain Shorts, M",69.99,1
70184,20303,54967,Water Bottle - 30 oz.,4.99,1
75927,20301,58503,"Women's Mountain Shorts, L",69.99,1
66432,20302,54966,Bike Wash - Dissolver,7.95,1
50190,20302,54966,"Road-250 Black, 52",2443.35,1
65328,20303,54967,Hydration Pack - 70 oz.,54.99,1
100300,20303,54967,Road Bottle Cage,8.99,1
13539,20304,60513,"Long-Sleeve Logo Jersey, L",49.99,1
117523,20300,67046,Fender Set - Mountain,21.98,1
50873,20304,60513,"Road-550-W Yellow, 40",1120.49,1
76206,20305,67866,"Women's Mountain Shorts, L",69.99,1
88504,20306,57268,"Women's Mountain Shorts, M",69.99,1
13522,20307,59778,"Long-Sleeve Logo Jersey, L",49.99,1
88586,20307,59778,"Women's Mountain Shorts, M",69.99,1
13741,20300,67046,"Long-Sleeve Logo Jersey, L",49.99,1
76163,20294,66281,"Women's Mountain Shorts, L",69.99,1
53687,20296,59132,"Road-550-W Yellow, 42",1120.49,1
121136,20294,66281,"Long-Sleeve Logo Jersey, S",49.99,1
51877,20295,60114,"Road-550-W Yellow, 48",1120.49,1
63123,20295,60114,"Short-Sleeve Classic Jersey, S",53.99,1
115516,20296,59132,ML Road Tire,24.99,1
47190,20297,54297,"Road-250 Black, 44",2443.35,1
116560,20299,56158,Fender Set - Mountain,21.98,1
100247,20297,54297,Road Bottle Cage,8.99,1
70056,20297,54297,Water Bottle - 30 oz.,4.99,1
75675,20298,75046,"Women's Mountain Shorts, S",69.99,1
15752,20299,56158,"Sport-100 Helmet, Black",34.99,1
75751,20334,52693,"Women's Mountain Shorts, L",69.99,1
88951,20365,75043,"Women's Mountain Shorts, M",69.99,1
3561,20372,60031,"Long-Sleeve Logo Jersey, XL",49.99,1
50870,20372,60031,"Road-550-W Yellow, 40",1120.49,1
71158,20372,60031,Water Bottle - 30 oz.,4.99,1
53860,20373,70367,"Road-550-W Yellow, 42",1120.49,1
17159,20373,70367,"Sport-100 Helmet, Black",34.99,1
36016,20373,47646,"Mountain-200 Silver, 38",2071.4196,1
48919,20374,59200,"Road-550-W Yellow, 38",1120.49,1
35802,20375,70142,"Mountain-200 Black, 42",2294.99,1
37137,20375,47794,"Mountain-200 Silver, 42",2071.4196,1
121207,20375,70142,"Long-Sleeve Logo Jersey, S",49.99,1
104015,20376,56834,HL Road Tire,32.6,1
60117,20371,60244,"Road-550-W Yellow, 44",1120.49,1
74460,20371,60244,"Short-Sleeve Classic Jersey, L",53.99,1
75266,20368,57553,"Women's Mountain Shorts, S",69.99,1
7154,20367,72019,AWC Logo Cap,8.99,1
2755,20367,72019,"Long-Sleeve Logo Jersey, M",49.99,1
88893,20367,72019,"Women's Mountain Shorts, M",69.99,1
120980,20369,57648,"Long-Sleeve Logo Jersey, S",49.99,1
8777,20370,57649,"Sport-100 Helmet, Blue",34.99,1
70712,20369,57648,Water Bottle - 30 oz.,4.99,1
102255,20369,57648,Mountain Bottle Cage,9.99,1
70713,20370,57649,Water Bottle - 30 oz.,4.99,1
102256,20370,57649,Mountain Bottle Cage,9.99,1
52748,20376,56834,"Road-250 Black, 48",2443.35,1
50254,20377,58754,"Road-250 Black, 52",2443.35,1
3609,20387,61648,"Long-Sleeve Logo Jersey, XL",49.99,1
47246,20385,58058,"Road-250 Black, 44",2443.35,1
104042,20386,57664,HL Road Tire,32.6,1
91138,20386,57664,Patch Kit/8 Patches,2.29,1
59181,20386,57664,"Road-250 Red, 58",2443.35,1
53721,20387,61648,"Road-550-W Yellow, 42",1120.49,1
56191,20387,61648,"Half-Finger Gloves, S",24.49,1
8822,20385,58058,"Sport-100 Helmet, Blue",34.99,1
102966,20388,65697,Mountain Bottle Cage,9.99,1
67220,20389,70044,Bike Wash - Dissolver,7.95,1
73126,20389,70044,Water Bottle - 30 oz.,4.99,1
103324,20389,70044,Mountain Bottle Cage,9.99,1
72121,20390,64915,Water Bottle - 30 oz.,4.99,1
3516,20385,58058,"Long-Sleeve Logo Jersey, XL",49.99,1
3523,20384,58608,"Long-Sleeve Logo Jersey, XL",49.99,1
75099,20378,52798,"Women's Mountain Shorts, S",69.99,1
76269,20381,69681,"Women's Mountain Shorts, L",69.99,1
13208,20378,52798,"Long-Sleeve Logo Jersey, L",49.99,1
76084,20379,63646,"Women's Mountain Shorts, L",69.99,1
63224,20379,63646,"Short-Sleeve Classic Jersey, S",53.99,1
90982,20380,56564,Patch Kit/8 Patches,2.29,1
109369,20380,56564,Mountain Tire Tube,4.99,1
91072,20382,57225,Patch Kit/8 Patches,2.29,1
88529,20384,58608,"Women's Mountain Shorts, M",69.99,1
104024,20382,57225,HL Road Tire,32.6,1
59177,20382,57225,"Road-250 Red, 58",2443.35,1
76226,20383,69188,"Women's Mountain Shorts, L",69.99,1
43950,20383,69188,"Half-Finger Gloves, M",24.49,1
5683,20384,58608,AWC Logo Cap,8.99,1
75761,20366,53261,"Women's Mountain Shorts, L",69.99,1
7317,20364,73595,AWC Logo Cap,8.99,1
76176,20335,66904,"Women's Mountain Shorts, L",69.99,1
88919,20364,73595,"Women's Mountain Shorts, M",69.99,1
59641,20345,56103,"Road-250 Black, 58",2443.35,1
100370,20345,56103,Road Bottle Cage,8.99,1
26769,20346,56523,"Sport-100 Helmet, Red",34.99,1
52745,20346,56523,"Road-250 Black, 48",2443.35,1
104000,20346,56523,HL Road Tire,32.6,1
47217,20347,56524,"Road-250 Black, 44",2443.35,1
100356,20348,55910,Road Bottle Cage,8.99,1
59640,20348,55910,"Road-250 Black, 58",2443.35,1
70377,20348,55910,Water Bottle - 30 oz.,4.99,1
88628,20349,61505,"Women's Mountain Shorts, M",69.99,1
70414,20345,56103,Water Bottle - 30 oz.,4.99,1
88392,20344,54057,"Women's Mountain Shorts, M",69.99,1
26634,20339,55130,"Sport-100 Helmet, Red",34.99,1
75646,20336,73134,"Women's Mountain Shorts, S",69.99,1
100226,20337,53854,Road Bottle Cage,8.99,1
52712,20337,53854,"Road-250 Black, 48",2443.35,1
76223,20338,68842,"Women's Mountain Shorts, L",69.99,1
63346,20338,68842,"Short-Sleeve Classic Jersey, S",53.99,1
120941,20339,55130,"Long-Sleeve Logo Jersey, S",49.99,1
50193,20339,55130,"Road-250 Black, 52",2443.35,1
2239,20344,54057,"Long-Sleeve Logo Jersey, M",49.99,1
59149,20340,55437,"Road-250 Red, 58",2443.35,1
117200,20341,62971,Fender Set - Mountain,21.98,1
27459,20341,62971,"Sport-100 Helmet, Red",34.99,1
6721,20342,67921,AWC Logo Cap,8.99,1
76208,20342,67921,"Women's Mountain Shorts, L",69.99,1
75745,20343,52343,"Women's Mountain Shorts, L",69.99,1
28221,20350,70366,"Sport-100 Helmet, Red",34.99,1
38117,20350,47332,"Mountain-200 Silver, 46",2071.4196,1
51045,20350,70366,"Road-550-W Yellow, 40",1120.49,1
88042,20360,64749,"Racing Socks, L",8.99,1
5828,20359,59669,AWC Logo Cap,8.99,1
75427,20360,64749,"Women's Mountain Shorts, S",69.99,1
75910,20358,57393,"Women's Mountain Shorts, L",69.99,1
75753,20361,52742,"Women's Mountain Shorts, L",69.99,1
76282,20362,70542,"Women's Mountain Shorts, L",69.99,1
44011,20363,70541,"Half-Finger Gloves, M",24.49,1
2693,20363,70541,"Long-Sleeve Logo Jersey, M",49.99,1
75584,20363,70541,"Women's Mountain Shorts, S",69.99,1
75316,20359,59669,"Women's Mountain Shorts, S",69.99,1
63043,20358,57393,"Short-Sleeve Classic Jersey, S",53.99,1
2577,20351,66721,"Long-Sleeve Logo Jersey, M",49.99,1
116799,20354,58741,Fender Set - Mountain,21.98,1
75484,20351,66721,"Women's Mountain Shorts, S",69.99,1
88447,20352,56292,"Women's Mountain Shorts, M",69.99,1
87847,20352,56292,"Racing Socks, L",8.99,1
85025,20353,56453,"Racing Socks, M",8.99,1
88451,20353,56453,"Women's Mountain Shorts, M",69.99,1
66641,20354,58741,Bike Wash - Dissolver,7.95,1
91300,20354,58741,Patch Kit/8 Patches,2.29,1
75990,20357,60537,"Women's Mountain Shorts, L",69.99,1
88118,20355,67598,"Racing Socks, L",8.99,1
76203,20355,67598,"Women's Mountain Shorts, L",69.99,1
85423,20356,73133,"Racing Socks, M",8.99,1
88911,20356,73133,"Women's Mountain Shorts, M",69.99,1
117610,20479,68225,Fender Set - Mountain,21.98,1
64915,20479,68225,"Classic Vest, S",63.5,1
48967,20480,62338,"Road-550-W Yellow, 38",1120.49,1
119962,20596,55207,LL Mountain Tire,24.99,1
13523,20597,59861,"Long-Sleeve Logo Jersey, L",49.99,1
118689,20597,59861,ML Mountain Tire,29.99,1
109782,20597,59861,Mountain Tire Tube,4.99,1
57740,20598,70682,"Mountain-200 Black, 46",2294.99,1
117824,20598,70682,Fender Set - Mountain,21.98,1
18528,20598,48127,"Road-650 Black, 52",782.99,1
110340,20599,64144,Mountain Tire Tube,4.99,1
92014,20599,64144,Patch Kit/8 Patches,2.29,1
120287,20599,64144,LL Mountain Tire,24.99,1
109168,20596,55207,Mountain Tire Tube,4.99,1
90768,20596,55207,Patch Kit/8 Patches,2.29,1
118796,20595,61887,ML Mountain Tire,29.99,1
92170,20593,65117,Patch Kit/8 Patches,2.29,1
67385,20592,73113,Bike Wash - Dissolver,7.95,1
29032,20592,46891,"Road-650 Red, 62",782.99,1
93201,20592,73113,Patch Kit/8 Patches,2.29,1
115754,20593,65117,ML Road Tire,24.99,1
106025,20593,65117,Road Tire Tube,3.99,1
27339,20595,61887,"Sport-100 Helmet, Red",34.99,1
66468,20594,55354,Bike Wash - Dissolver,7.95,1
109178,20594,55354,Mountain Tire Tube,4.99,1
118449,20594,55354,ML Mountain Tire,29.99,1
110053,20595,61887,Mountain Tire Tube,4.99,1
9249,20600,62383,"Sport-100 Helmet, Blue",34.99,1
50303,20600,62383,"Road-250 Black, 52",2443.35,1
27390,20480,62338,"Sport-100 Helmet, Red",34.99,1
31264,20600,46137,"Road-150 Red, 52",3578.27,1
115102,20607,73106,LL Road Tire,21.49,1
93200,20607,73106,Patch Kit/8 Patches,2.29,1
100864,20608,62931,Road Bottle Cage,8.99,1
30497,20608,46174,"Road-150 Red, 44",3578.27,1
50307,20608,62931,"Road-250 Black, 52",2443.35,1
105650,20609,61523,Road Tire Tube,3.99,1
104174,20609,61523,HL Road Tire,32.6,1
54383,20609,61523,"Half-Finger Gloves, L",24.49,1
104212,20606,62454,HL Road Tire,32.6,1
30904,20606,46189,"Road-150 Red, 48",3578.27,1
47300,20606,62454,"Road-250 Black, 44",2443.35,1
90988,20603,56605,Patch Kit/8 Patches,2.29,1
115204,20601,75091,LL Road Tire,21.49,1
106996,20601,75091,Road Tire Tube,3.99,1
66148,20601,75091,Hydration Pack - 70 oz.,54.99,1
105109,20602,55975,Road Tire Tube,3.99,1
114380,20602,55975,LL Road Tire,21.49,1
65382,20602,55975,Hydration Pack - 70 oz.,54.99,1
114426,20605,56760,LL Road Tire,21.49,1
114411,20603,56605,LL Road Tire,21.49,1
120794,20604,65457,"Classic Vest, L",63.5,1
118952,20604,65457,ML Mountain Tire,29.99,1
56017,20605,56760,"Half-Finger Gloves, S",24.49,1
15816,20605,56760,"Sport-100 Helmet, Black",34.99,1
118346,20591,53382,ML Mountain Tire,29.99,1
108918,20591,53382,Mountain Tire Tube,4.99,1
8340,20591,53382,"Sport-100 Helmet, Blue",34.99,1
93257,20578,73544,Patch Kit/8 Patches,2.29,1
116003,20579,72223,ML Road Tire,24.99,1
66402,20580,54348,Bike Wash - Dissolver,7.95,1
115328,20580,54348,ML Road Tire,24.99,1
104927,20580,54348,Road Tire Tube,3.99,1
36879,20581,69804,"Mountain-200 Silver, 38",2319.99,1
68136,20581,69804,Hitch Rack - 4-Bike,120.0,1
9297,20582,62907,"Sport-100 Helmet, Blue",34.99,1
115660,20582,62907,ML Road Tire,24.99,1
105812,20582,62907,Road Tire Tube,3.99,1
109766,20583,59741,Mountain Tire Tube,4.99,1
116060,20578,73544,ML Road Tire,24.99,1
106769,20578,73544,Road Tire Tube,3.99,1
34696,20577,72283,"Mountain-200 Black, 38",2294.99,1
103583,20575,73115,Mountain Bottle Cage,9.99,1
17440,20575,73115,"Sport-100 Helmet, Black",34.99,1
7271,20575,73115,AWC Logo Cap,8.99,1
103496,20576,72194,Mountain Bottle Cage,9.99,1
30014,20576,46703,"Road-650 Black, 62",782.99,1
39063,20576,72194,"Mountain-200 Silver, 46",2319.99,1
93107,20577,72283,Patch Kit/8 Patches,2.29,1
29028,20577,46686,"Road-650 Red, 62",782.99,1
118682,20583,59741,ML Mountain Tire,29.99,1
27097,20583,59741,"Sport-100 Helmet, Red",34.99,1
93025,20584,71510,Patch Kit/8 Patches,2.29,1
119878,20588,52990,LL Mountain Tire,24.99,1
90445,20588,52990,Patch Kit/8 Patches,2.29,1
28232,20589,70466,"Sport-100 Helmet, Red",34.99,1
103362,20589,70466,Mountain Bottle Cage,9.99,1
73205,20589,70466,Water Bottle - 30 oz.,4.99,1
117840,20590,70829,Fender Set - Mountain,21.98,1
20066,20590,48095,"Road-650 Black, 58",782.99,1
92950,20590,70829,Patch Kit/8 Patches,2.29,1
6938,20587,69876,AWC Logo Cap,8.99,1
73097,20587,69876,Water Bottle - 30 oz.,4.99,1
25279,20584,47840,"Road-650 Black, 60",782.99,1
108429,20584,71510,HL Mountain Tire,35.0,1
120326,20585,65054,LL Mountain Tire,24.99,1
110465,20585,65054,Mountain Tire Tube,4.99,1
92161,20585,65054,Patch Kit/8 Patches,2.29,1
115509,20586,58870,ML Road Tire,24.99,1
17115,20587,69876,"Sport-100 Helmet, Black",34.99,1
21152,20610,46201,"Road-150 Red, 56",3578.27,1
50306,20610,62674,"Road-250 Black, 52",2443.35,1
101008,20627,64845,Road Bottle Cage,8.99,1
71357,20631,61101,Water Bottle - 30 oz.,4.99,1
117522,20632,67045,Fender Set - Mountain,21.98,1
103148,20633,67715,Mountain Bottle Cage,9.99,1
119694,20633,67715,"Short-Sleeve Classic Jersey, M",53.99,1
72675,20633,67715,Water Bottle - 30 oz.,4.99,1
102112,20634,55839,Mountain Bottle Cage,9.99,1
71569,20635,62191,Water Bottle - 30 oz.,4.99,1
102648,20635,62191,Mountain Bottle Cage,9.99,1
16373,20635,62191,"Sport-100 Helmet, Black",34.99,1
101961,20636,53940,Mountain Bottle Cage,9.99,1
69989,20636,53940,Water Bottle - 30 oz.,4.99,1
102271,20637,57868,Mountain Bottle Cage,9.99,1
59732,20638,64100,"Road-250 Black, 58",2443.35,1
104267,20638,64100,HL Road Tire,32.6,1
102561,20631,61101,Mountain Bottle Cage,9.99,1
107822,20631,61101,HL Mountain Tire,35.0,1
30941,20628,46488,"Road-150 Red, 48",3578.27,1
27511,20628,63678,"Sport-100 Helmet, Red",34.99,1
59240,20628,63678,"Road-250 Red, 58",2443.35,1
104239,20629,63348,HL Road Tire,32.6,1
105843,20629,63348,Road Tire Tube,3.99,1
91911,20629,63348,Patch Kit/8 Patches,2.29,1
17106,20630,69797,"Sport-100 Helmet, Black",34.99,1
108299,20630,69797,HL Mountain Tire,35.0,1
111030,20630,69797,Mountain Tire Tube,4.99,1
92008,20638,64100,Patch Kit/8 Patches,2.29,1
6345,20639,64583,AWC Logo Cap,8.99,1
59247,20639,64583,"Road-250 Red, 58",2443.35,1
27564,20647,64170,"Sport-100 Helmet, Red",34.99,1
101014,20646,64892,Road Bottle Cage,8.99,1
120791,20646,64892,"Classic Vest, L",63.5,1
50932,20646,64892,"Road-550-W Yellow, 40",1120.49,1
51961,20647,64170,"Road-550-W Yellow, 48",1120.49,1
6283,20645,63941,AWC Logo Cap,8.99,1
59793,20648,71736,"Road-250 Black, 58",2443.35,1
73439,20648,71736,Water Bottle - 30 oz.,4.99,1
101535,20648,71736,Road Bottle Cage,8.99,1
106745,20649,73302,Road Tire Tube,3.99,1
50409,20649,73302,"Road-250 Black, 52",2443.35,1
104545,20649,73302,HL Road Tire,32.6,1
71918,20645,63941,Water Bottle - 30 oz.,4.99,1
100934,20645,63941,Road Bottle Cage,8.99,1
72044,20639,64583,Water Bottle - 30 oz.,4.99,1
101128,20641,66541,Road Bottle Cage,8.99,1
59245,20640,64423,"Road-250 Red, 58",2443.35,1
65725,20640,64423,Hydration Pack - 70 oz.,54.99,1
72434,20641,66541,Water Bottle - 30 oz.,4.99,1
47364,20641,66541,"Road-250 Black, 44",2443.35,1
59283,20642,68508,"Road-250 Red, 58",2443.35,1
101288,20642,68508,Road Bottle Cage,8.99,1
72149,20643,65111,Water Bottle - 30 oz.,4.99,1
102921,20643,65111,Mountain Bottle Cage,9.99,1
73049,20644,69616,Water Bottle - 30 oz.,4.99,1
101369,20644,69616,Road Bottle Cage,8.99,1
52943,20644,69616,"Road-250 Black, 48",2443.35,1
